Loyalty#,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,CancellationDate,Customer Lifetime Value,EnrollmentType,FullName,year,month,day
111485,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,79867.0,Divorced,Star,,2989.96,Standard,Jannie Zvorsky,2018,5,3
280087,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,79867.0,Divorced,Star,,2989.96,Standard,Trinity Coady,2016,11,4
931183,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Star,,2991.7,Standard,Lissa Pitcher,2017,3,4
506400,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Suburban,55911.0,Married,Star,12/9/2021,2994.35,2021 Promotion,Karleen Walvoord,2021,4,9
683660,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,Bachelor,Rural,51199.0,Divorced,Star,,2996.89,Standard,Rosenda Go,2018,9,20
989658,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,28564.0,Married,Star,8/10/2019,2999.34,Standard,Tommy Hearn,2018,12,10
793473,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Urban,77041.0,Married,Star,,3000.44,Standard,Sophie Caroll,2020,8,1
379351,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Divorced,Star,,3007.39,Standard,Alvaro Ellerbee,2019,7,19
169054,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,College,Suburban,0.0,Single,Star,,3008.97,Standard,Rosalia Pagani,2015,7,30
456433,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,College,Urban,0.0,Single,Star,,3011.27,Standard,Lizzette Tur,2020,1,30
862258,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,39010.0,Married,Star,,3011.34,Standard,Selena Orenstein,2019,2,12
114927,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Doctor,Urban,21353.0,Divorced,Star,,3013.44,Standard,Kyla Rox,2020,4,21
426302,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Suburban,78561.0,Married,Star,,3020.42,Standard,Felipe Rocha,2020,8,28
323448,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Rural,0.0,Single,Star,,3021.94,Standard,Freeman Sprouffske,2018,3,13
707860,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0.0,Single,Star,,3021.94,Standard,Paige Mcdale,2021,10,14
515605,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Doctor,Rural,28383.0,Single,Star,1/31/2021,3023.89,Standard,Antonette Montoto,2016,4,29
821820,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0.0,Single,Star,,3028.78,Standard,Rosia Luoma,2018,1,26
237751,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Suburban,0.0,Single,Star,,3031.4,Standard,Ian Cera,2021,6,25
523296,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,College,Urban,0.0,Single,Star,,3031.4,Standard,Roxann Lewicki,2020,8,13
566851,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Urban,73782.0,Married,Star,,3032.82,Standard,Inell Dore,2016,11,11
420204,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Rural,75180.0,Single,Star,,3038.83,Standard,Kassandra Giger,2020,10,10
596033,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Doctor,Rural,13789.0,Divorced,Star,9/20/2019,3041.79,Standard,Josette Mcgivern,2018,8,11
107203,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Master,Suburban,17489.0,Divorced,Star,,3044.79,Standard,Wilda Cruzen,2019,3,14
309480,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Suburban,53441.0,Married,Star,,3045.06,Standard,Kristen Tayag,2021,7,8
501551,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,College,Rural,0.0,Single,Star,,3046.25,2021 Promotion,Clarence Gali,2021,3,18
774386,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,College,Rural,0.0,Single,Star,,3046.25,2021 Promotion,Miyoko Keppers,2021,4,7
383701,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,42406.0,Married,Star,,3055.7,Standard,Toccara Bertino,2020,9,17
678341,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Urban,34317.0,Married,Star,,3056.22,Standard,Dorla Douet,2020,6,19
279821,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,65083.0,Married,Star,,3059.28,Standard,Fairy Uken,2015,12,4
202784,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,College,Rural,0.0,Single,Star,,3059.43,Standard,Katy Cartez,2015,9,17
765542,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Rural,88362.0,Single,Star,,3061.8,Standard,Toni Gearon,2021,10,5
646023,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Urban,22985.0,Married,Star,,3065.37,Standard,Kasey Bourdeau,2021,10,24
470952,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Suburban,0.0,Single,Star,,3074.11,Standard,Joel Dijulio,2021,5,31
790240,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Urban,0.0,Single,Star,,3074.11,Standard,Luke Miran,2018,8,29
881871,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Rural,73938.0,Married,Star,,3086.01,Standard,Chanda Rigano,2021,12,30
229612,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Urban,67591.0,Married,Star,,3087.43,Standard,Katina Sheedy,2015,8,4
852571,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Doctor,Rural,18558.0,Married,Star,,3088.0,Standard,Louie Sakkinen,2016,12,8
582874,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,College,Suburban,0.0,Single,Star,,3090.03,2021 Promotion,Aura Almquist,2021,3,16
608493,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,College,Rural,0.0,Single,Star,,3095.71,Standard,Kimbery Borgeson,2016,4,17
360240,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,33415.0,Divorced,Star,,3095.8,Standard,Wesley Hayduk,2021,1,26
199509,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Rural,21604.0,Divorced,Star,,3096.51,2021 Promotion,Kenneth Sawinski,2018,8,19
279883,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,21604.0,Divorced,Star,,3096.51,Standard,Dimple Tichy,2021,10,12
292497,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,21604.0,Divorced,Star,,3096.51,Standard,Latricia Stecker,2018,11,1
816330,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,21604.0,Divorced,Star,,3096.51,Standard,Mollie Egelston,2021,8,1
876426,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Rural,21604.0,Divorced,Star,,3096.51,Standard,Aline Sikkink,2016,10,9
278213,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,College,Rural,0.0,Single,Star,,3097.92,Standard,Mireille Johnny,2020,11,1
653400,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Suburban,21235.0,Married,Star,8/21/2021,3102.79,Standard,Rutha Mcalexander,2019,5,13
285776,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,31841.0,Married,Star,,3103.0,Standard,Merrill Lange,2021,7,25
400470,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,College,Suburban,0.0,Married,Star,,3107.57,Standard,Stacey Blasi,2018,1,5
690641,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Urban,54420.0,Single,Star,,3115.7,Standard,Tyron Zulkowski,2015,6,21
655325,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,23008.0,Married,Star,,3118.98,Standard,Alline Okura,2016,2,8
760155,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Suburban,72916.0,Single,Star,,3122.98,2021 Promotion,Kandice Criley,2021,2,11
567082,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Suburban,0.0,Married,Star,8/20/2019,3123.08,Standard,Kit Lavander,2018,12,20
647005,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Rural,0.0,Married,Star,3/4/2021,3123.08,Standard,Clayton Penquite,2020,7,4
736258,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,College,Urban,0.0,Married,Star,,3123.08,Standard,Jinny Ashcroft,2021,10,3
966227,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Rural,0.0,Married,Star,,3123.08,Standard,Krysta Laprairie,2021,5,3
177713,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,81285.0,Single,Star,,3124.93,2021 Promotion,Walter Serapio,2021,2,11
346163,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Suburban,34510.0,Divorced,Star,,3126.27,Standard,Milan Kilton,2016,10,6
966059,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,48056.0,Married,Star,,3129.11,Standard,Roseanna Fracasso,2016,5,1
369853,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,College,Urban,0.0,Single,Star,,3133.02,Standard,Shemeka Aldredge,2021,1,27
267944,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,College,Suburban,0.0,Single,Star,,3135.58,Standard,Hyun Alfson,2016,12,18
207110,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,49532.0,Married,Star,,3136.43,Standard,Belia Breedon,2020,3,4
348463,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Rural,49532.0,Married,Star,,3136.43,Standard,Kylie Lemone,2015,9,6
764634,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Suburban,43499.0,Married,Star,,3141.25,Standard,Inger Munar,2018,9,7
453349,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,60108.0,Married,Star,,3142.81,Standard,Clara Hojczyk,2015,8,24
457489,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,36706.0,Married,Star,,3155.46,Standard,Marnie Wegley,2017,1,20
864806,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,36706.0,Married,Star,,3155.46,Standard,Earlie Shepperd,2017,7,22
340307,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,46655.0,Single,Star,,3157.55,Standard,Asley Waszkiewicz,2016,10,30
922634,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Urban,58248.0,Married,Star,,3157.74,Standard,Soo Jess,2018,5,6
458963,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Suburban,97266.0,Married,Star,,3163.28,Standard,Marketta Calleros,2015,11,19
599746,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Urban,0.0,Single,Star,,3167.66,Standard,Clair Portis,2015,11,8
631704,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,College,Rural,0.0,Single,Star,,3167.66,Standard,Sanda Daggs,2017,6,18
254161,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Rural,61638.0,Divorced,Star,9/6/2017,3167.89,Standard,Asia Leicher,2016,10,4
948051,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Rural,61638.0,Divorced,Star,,3167.89,Standard,Johnnie Rampadarat,2021,6,25
113804,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Urban,0.0,Married,Star,,3173.03,Standard,Shin Thornock,2019,11,18
336076,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Urban,65742.0,Married,Star,,3179.47,Standard,Corinne Rosales,2021,11,28
607275,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,High School or Below,Urban,13512.0,Single,Star,,3185.17,Standard,Cecila Bungard,2016,5,6
836374,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,High School or Below,Urban,13512.0,Single,Star,,3185.17,Standard,Delbert Finchman,2018,5,19
408259,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Rural,0.0,Single,Star,,3189.67,Standard,Tommie Crimmins,2020,3,9
812617,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,52653.0,Single,Star,,3193.46,Standard,Lina Dilaura,2021,9,24
617079,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,62815.0,Married,Star,,3196.58,Standard,Shawanna Kahn,2019,8,6
675204,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,College,Rural,0.0,Single,Star,,3199.7,Standard,Crystal Costas,2019,3,23
375768,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Rural,0.0,Married,Star,,3199.75,Standard,Orpha Hribar,2017,3,15
794496,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Suburban,78784.0,Married,Star,,3199.82,2021 Promotion,Kerry Noboa,2021,4,3
282041,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0.0,Married,Star,,3200.8,Standard,Jennefer Lucci,2016,10,12
585947,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,24695.0,Married,Star,,3207.47,Standard,Lynsey Terando,2016,12,14
775562,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,Bachelor,Rural,52367.0,Married,Star,4/13/2020,3208.23,Standard,Weston Yoss,2018,3,19
224530,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,40135.0,Married,Star,,3208.92,Standard,Hollis Lamphiear,2021,12,21
210385,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,78494.0,Divorced,Star,,3209.66,2021 Promotion,Dan Fitzgibbons,2021,3,17
871455,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Doctor,Suburban,16269.0,Divorced,Star,6/18/2020,3211.07,Standard,Gemma Gadbois,2020,6,18
758262,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,24191.0,Married,Star,,3215.2,Standard,Rosena Borrell,2019,11,28
287097,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,68776.0,Married,Star,,3218.61,Standard,Kimber Sevaaetasi,2019,7,27
751594,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Urban,0.0,Single,Star,,3223.22,Standard,Gregorio Goblirsch,2020,3,15
198645,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Rural,70277.0,Married,Star,,3223.33,Standard,Kimi Laymon,2018,2,6
948662,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Suburban,29606.0,Married,Star,,3225.4,Standard,Mike Taghon,2016,10,16
564138,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,62873.0,Divorced,Star,,3230.58,Standard,Luz Korwin,2015,7,18
668253,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Urban,62873.0,Divorced,Star,,3230.58,Standard,Yung Bionda,2016,4,9
746837,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Rural,62873.0,Divorced,Star,,3230.58,Standard,Charley Seyb,2015,12,16
983855,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Rural,62873.0,Divorced,Star,,3230.58,Standard,Jacqueline Trollope,2021,6,26
422121,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Urban,0.0,Single,Star,,3233.26,Standard,Audry Opyd,2019,3,23
135076,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Suburban,75690.0,Married,Star,,3235.36,Standard,Janine Wiltz,2019,10,29
602014,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Doctor,Rural,27982.0,Divorced,Star,,3237.5,Standard,Belkis Hanzl,2015,10,14
520821,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,60244.0,Married,Star,,3238.0,Standard,Tobi Hansing,2020,1,11
559519,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,Bachelor,Suburban,60244.0,Married,Star,,3238.0,2021 Promotion,Tomeka Shazier,2021,4,27
562737,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Doctor,Rural,16061.0,Single,Star,,3239.12,Standard,Reva Nadolny,2019,5,4
900151,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Urban,89196.0,Divorced,Star,,3241.59,Standard,Santina Dummer,2019,3,15
693494,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,33701.0,Single,Star,,3241.84,Standard,Fernanda Jacobellis,2021,1,27
176278,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Rural,68103.0,Divorced,Star,,3244.82,Standard,Ivette Waack,2017,6,2
632103,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Rural,52782.0,Married,Star,,3259.89,Standard,Margarite Witters,2016,6,10
606877,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Rural,0.0,Divorced,Star,,3261.02,Standard,Earline Defee,2019,2,22
174743,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,25820.0,Divorced,Star,,3265.16,Standard,Eldridge Mcclaran,2018,6,2
581396,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,25820.0,Divorced,Star,,3265.16,Standard,Jacqualine Chevere,2020,4,6
740349,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Rural,25820.0,Divorced,Star,11/7/2019,3265.16,Standard,Brett Pflug,2019,3,7
903359,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Suburban,25820.0,Divorced,Star,,3265.16,Standard,Ressie Rydzewski,2020,1,2
183052,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Suburban,28729.0,Single,Star,,3267.71,Standard,Kenneth Arano,2019,3,25
725326,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,College,Urban,0.0,Married,Star,,3272.01,Standard,Dovie Lavina,2015,7,2
147754,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Urban,83869.0,Married,Star,,3274.04,Standard,Krysten Majors,2019,10,22
564111,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Suburban,31686.0,Married,Star,,3274.19,Standard,Laree Mcaulay,2019,1,14
682826,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,70247.0,Single,Star,,3278.53,Standard,Peter Mendibles,2017,7,7
461012,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Rural,63297.0,Married,Star,,3280.46,Standard,Christi Taves,2019,11,10
638506,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,Bachelor,Suburban,63297.0,Married,Star,,3280.46,Standard,Vonnie Glumac,2019,6,19
605907,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Rural,60934.0,Married,Star,,3286.17,Standard,Chin Colonna,2018,11,6
609009,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,60934.0,Married,Star,,3286.17,Standard,Sharmaine Yelton,2019,10,27
747681,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Bachelor,Rural,30706.0,Married,Star,,3286.44,Standard,Mittie Ikerd,2017,6,6
199073,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,High School or Below,Rural,17860.0,Single,Star,,3288.83,Standard,Laticia Frisella,2020,1,5
998465,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,21947.0,Married,Star,,3289.13,Standard,Breana Dutro,2020,5,26
240442,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Rural,0.0,Single,Star,,3293.25,Standard,Anja Matzinger,2015,8,19
631869,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Suburban,0.0,Single,Star,,3297.9,Standard,Marcy Nakhle,2017,8,1
816763,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,College,Urban,0.0,Single,Star,,3297.9,Standard,Marta Pegeron,2016,6,22
376862,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,59592.0,Divorced,Star,,3300.61,Standard,Kathleen Arendt,2018,4,9
845699,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Urban,0.0,Single,Star,,3300.68,Standard,Eliana Duerr,2018,2,6
604019,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,College,Urban,0.0,Married,Star,,3301.52,Standard,Shanel Fambrough,2018,9,16
688615,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Suburban,0.0,Married,Star,,3301.52,Standard,Giovanni Easterbrook,2021,6,5
912957,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Master,Urban,23931.0,Single,Star,,3304.76,Standard,Raeann Bruegger,2015,10,28
342044,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,79797.0,Divorced,Star,,3308.0,Standard,Beatrice Rashdi,2016,7,31
833793,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,College,Suburban,0.0,Single,Star,,3312.25,Standard,Tiera Oshiro,2016,12,17
996231,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,40348.0,Married,Star,,3313.01,2021 Promotion,Zack Yarris,2021,3,8
253282,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,63583.0,Married,Star,1/17/2021,3314.55,Standard,Rosie Risk,2017,2,7
858674,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Urban,74142.0,Married,Star,,3317.9,Standard,Berenice Mihm,2018,2,3
850721,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,70410.0,Married,Star,,3323.09,Standard,Deana Avellaneda,2020,8,27
793662,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Doctor,Suburban,12762.0,Married,Star,,3323.86,Standard,Rozella Agosto,2018,10,9
436719,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Rural,0.0,Married,Star,,3324.55,Standard,Ty Krum,2020,3,8
629966,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,male,Bachelor,Rural,75556.0,Married,Star,,3329.89,Standard,Christal Lafata,2021,9,24
194657,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Suburban,45944.0,Married,Star,,3330.67,Standard,Marquis Ninh,2021,6,8
841296,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,43510.0,Married,Star,,3337.59,Standard,Blythe Strassell,2015,4,1
470323,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Suburban,60607.0,Married,Star,,3337.98,Standard,Lillia Soltow,2018,9,20
896331,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,38821.0,Single,Star,,3339.3,Standard,Allegra Turmel,2015,8,13
709747,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,College,Urban,0.0,Single,Star,,3339.76,Standard,Lucia Stalcup,2017,5,20
690970,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Urban,51032.0,Married,Star,,3339.85,Standard,Frances Nimmer,2020,1,26
710145,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Suburban,0.0,Single,Star,,3341.68,Standard,Virgina Elkins,2021,9,7
358794,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Rural,0.0,Married,Star,,3342.18,Standard,Theressa Rishty,2017,9,30
504638,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,College,Suburban,0.0,Married,Star,10/21/2021,3343.88,Standard,Luis Zdenek,2018,2,3
937312,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,College,Rural,0.0,Married,Star,,3343.88,Standard,Enda Outlaw,2015,7,27
957557,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,40794.0,Divorced,Star,,3343.93,Standard,Jone Privett,2016,1,1
393565,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Suburban,33243.0,Married,Star,,3344.81,Standard,Toney Norals,2016,4,12
744731,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,male,Bachelor,Rural,33243.0,Married,Star,7/25/2017,3344.81,Standard,Leopoldo Zill,2017,5,26
420481,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Bachelor,Rural,78092.0,Married,Star,,3349.64,Standard,Winford Conkel,2015,8,28
103043,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Rural,90213.0,Married,Star,,3351.21,Standard,Denice Kosack,2021,12,2
546259,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Suburban,95438.0,Married,Star,,3352.87,Standard,Pamula Brenda,2015,4,1
155374,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,55359.0,Married,Star,,3352.94,Standard,Sheila Strekas,2018,3,29
506793,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Rural,46644.0,Married,Star,3/28/2019,3355.53,Standard,Kallie Gnabah,2017,1,10
235930,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Urban,74918.0,Single,Star,,3360.44,Standard,Virgina Stobbs,2016,12,31
486048,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Suburban,74918.0,Single,Star,,3360.44,Standard,Christa Mclain,2016,4,25
288776,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Rural,22853.0,Married,Star,,3362.41,Standard,Dannie Stoskopf,2016,11,15
488679,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,22853.0,Married,Star,,3362.41,Standard,Coy Kushin,2019,4,19
872946,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Urban,80138.0,Married,Star,,3363.0,Standard,Laure Gilder,2018,12,17
256013,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Suburban,39754.0,Married,Star,,3369.71,Standard,Tomi Lybecker,2018,12,11
485196,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Rural,0.0,Divorced,Star,,3370.07,Standard,Will Ridenour,2019,6,7
